id,name,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,review_rate_number,calculated_host_listings_count,availability_365,outlier_mn;
1766824,Full-Service Studio Apt in Brownstone/Townhouse,unconfirmed,Historic Harlem,Manhattan,Harlem,40.81726,-73.94583,False,moderate,Entire home/apt,2011,483.0,97.0,2,54,4.0,2.0,158.0,not-outlier;
1767376,2 BED TriBeCa, Beautiful-Renovated!,unconfirmed,Mike,Manhattan,Tribeca,40.71655,-74.01171,True,strict,Entire home/apt,2006,486.0,97.0,30,2,5.0,52.0,397.0,outlier;
1767928,Small Private Room # 1 with Window,unconfirmed,Masud,Brooklyn,Cypress Hills,40.68375,-73.87065,True,flexible,Private room,2017,1053.0,211.0,28,88,2.0,4.0,12.0,outlier;
1768481,Full Apt! L Train On The Corner!!,unconfirmed,Bradley,Brooklyn,Williamsburg,40.70958,-73.93578,True,moderate,Entire home/apt,2012,57.0,11.0,30,15,5.0,1.0,173.0,outlier;
1769033,Great house in Williamsburg,unconfirmed,Bob,Brooklyn,Williamsburg,40.72091,-73.96133,False,moderate,Entire home/apt,2014,851.0,170.0,3,25,3.0,2.0,130.0,not-outlier;
1769585,1 BR Apartment near Prospect Park!,unconfirmed,Sarah,Brooklyn,Crown Heights,40.66959,-73.95718,True,flexible,Entire home/apt,2010,1178.0,236.0,3,0,5.0,1.0,232.0,not-outlier;
1770138,Brooklyn Carriage House,unconfirmed,Cath,Brooklyn,Prospect Heights,40.68066,-73.96644,True,strict,Entire home/apt,2022,931.0,186.0,4,11,1.0,1.0,86.0,not-outlier;
1770690,Big Sunny Williamsburg 14ft Ceilings w Half Bath,verified,Zack,Brooklyn,Williamsburg,40.71447,-73.95237,False,flexible,Private room,2008,1151.0,230.0,30,17,2.0,2.0,30.0,outlier;
1771242,Historic Brownstone Parlor & Garden,verified,Hayley,Brooklyn,Bedford-Stuyvesant,40.68372,-73.9406,True,moderate,Private room,2011,260.0,52.0,3,5,3.0,2.0,110.0,not-outlier;
1771795,NYC/Queens 1 Bedroom Apartment,verified,David,Queens,Astoria,40.76408,-73.92461,True,strict,Entire home/apt,2012,364.0,73.0,14,0,4.0,1.0,163.0,outlier;
1772347,Cozy bedroom in Hells Kitchen,verified,Mauricio,Manhattan,Hell's Kitchen,40.76876,-73.99473,False,flexible,Private room,2013,428.0,86.0,2,28,1.0,1.0,117.0,not-outlier;
1772899,Great room in 2BR, Bright + Cozy!,verified,Evelina,Brooklyn,Crown Heights,40.66839,-73.96001,False,moderate,Private room,2020,1144.0,229.0,2,0,3.0,1.0,103.0,not-outlier;
1773451,ENTIRE LUXURY MADISON AVE STUDIO,verified,Angela,Manhattan,Midtown,40.74519,-73.98338,False,moderate,Entire home/apt,2003,1139.0,228.0,30,0,3.0,1.0,373.0,outlier;
1774004,Great deal! Manhattan 1-bedroom 1 month sublet,unconfirmed,Laura And Bernard,Manhattan,Kips Bay,40.74285,-73.97986,False,strict,Entire home/apt,2008,927.0,185.0,30,8,2.0,1.0,318.0,outlier;
1774556,Spacious apt in South Harlem, steps to subways !,unconfirmed,Aida,Manhattan,Harlem,40.80352,-73.95127,False,flexible,Entire home/apt,2016,1027.0,205.0,2,15,5.0,2.0,331.0,not-outlier;
1775108,Williamsburg, Brooklyn Townhouse,verified,Gina,Brooklyn,Williamsburg,40.71455,-73.93739,True,moderate,Entire home/apt,2021,907.0,181.0,3,2,3.0,1.0,31.0,not-outlier;
1775661,In the heart of Prospect Park, BK!,unconfirmed,Zhenia,Brooklyn,Prospect-Lefferts Gardens,40.65826,-73.95951,True,flexible,Entire home/apt,2005,926.0,185.0,4,40,4.0,1.0,257.0,not-outlier;
1776213,In the Hub of Union Square, NYC,unconfirmed,Carlita,Manhattan,East Village,40.7324,-73.98577,True,flexible,Entire home/apt,2004,742.0,148.0,7,57,2.0,1.0,227.0,not-outlier;
1776765,COMFY-CUTE-N-CLEAN APT in WBURG,verified,Armando,Brooklyn,Williamsburg,40.71402,-73.93989,True,moderate,Entire home/apt,2013,414.0,83.0,3,0,3.0,1.0,396.0,not-outlier;
1777318,NYC Whole Apt.  Dec 26th- Feb 3rd,unconfirmed,Dennis,Manhattan,Harlem,40.80338,-73.95594,False,moderate,Entire home/apt,2009,1069.0,214.0,14,6,1.0,1.0,143.0,outlier;
1777870,Ti me Square Stylish 1 Bedroom,unconfirmed,Sag,Manhattan,Hell's Kitchen,40.7592,-73.99133,True,flexible,Entire home/apt,2008,94.0,19.0,4,57,1.0,1.0,340.0,not-outlier;
1778422,1BD brownstone apt in Fort Greene!,verified,Lauren,Brooklyn,Fort Greene,40.68935,-73.9695,False,strict,Entire home/apt,2017,157.0,31.0,3,22,2.0,1.0,409.0,not-outlier;
1778974,Slick Studio with High Ceilings,verified,Ian,Manhattan,Gramercy,40.73326,-73.98245,False,strict,Entire home/apt,2015,670.0,134.0,8,6,2.0,1.0,197.0,not-outlier;
1779527,East Village perch!,unconfirmed,Zachary,Manhattan,East Village,40.73082,-73.98502,True,flexible,Entire home/apt,2004,1177.0,235.0,1,17,1.0,1.0,224.0,not-outlier;
1780079,Big Room in Williamsburg Loft,unconfirmed,Niral,Brooklyn,Williamsburg,40.71382,-73.94164,False,moderate,Private room,2013,879.0,176.0,2,14,3.0,1.0,290.0,not-outlier;
1780631,1 BR - Garden - Broadway?,unconfirmed,Ken,Manhattan,Upper East Side,40.77975,-73.94977,True,flexible,Private room,2016,59.0,12.0,1,160,5.0,1.0,121.0,not-outlier;
1781184,Sal's bnb,unconfirmed,Lascell,Brooklyn,Bedford-Stuyvesant,40.68517,-73.95563,True,strict,Entire home/apt,2017,631.0,126.0,2,85,4.0,1.0,86.0,not-outlier;
1781736,Jacuzzi Suite, Minutes to Times Sq.,verified,Karl & Catherine,Queens,Long Island City,40.74609,-73.94691,False,flexible,Private room,2018,861.0,172.0,1,165,5.0,2.0,5.0,not-outlier;
1782288,1-Bd Apt in PRIME Soho - NYC- July,unconfirmed,Paul,Manhattan,SoHo,40.72625,-74.0018,False,moderate,Shared room,2018,1166.0,233.0,2,13,2.0,1.0,212.0,not-outlier;
1782841,Luxury 1Bed with Central Park Views,unconfirmed,Henry,Manhattan,Upper West Side,40.77428,-73.98594,False,flexible,Entire home/apt,2019,1048.0,210.0,30,44,1.0,11.0,95.0,outlier;
1783393,NYC - Heart of Greenwich Village,verified,Peter,Manhattan,Greenwich Village,40.72812,-74.00191,False,strict,Entire home/apt,2008,878.0,176.0,4,51,5.0,1.0,299.0,not-outlier;
1783945,Huge factory loft, prime location,verified,Misty,Brooklyn,Williamsburg,40.71657,-73.96264,True,flexible,Entire home/apt,2003,789.0,158.0,2,179,5.0,1.0,355.0,not-outlier;
1784497,bedroom in front of prospect park  w/2 queens beds,verified,Jose,Brooklyn,Windsor Terrace,40.65193,-73.97301,False,moderate,Private room,2018,165.0,33.0,2,206,3.0,2.0,198.0,not-outlier;
1785050,Charming Sunny W. Village Apt.,verified,Sharon,Manhattan,West Village,40.73485,-74.00637,True,flexible,Entire home/apt,2010,881.0,176.0,5,4,5.0,1.0,277.0,not-outlier;
1785602,Beautiful, bright room w/priv bath,verified,Daniel,Brooklyn,Bushwick,40.70074,-73.92333,True,moderate,Private room,2008,353.0,71.0,14,2,2.0,1.0,255.0,outlier;
1786154,Private bedroom in a 2-fam house for solo traveler,unconfirmed,Tony,Queens,Sunnyside,40.73607,-73.92439,False,strict,Private room,2004,281.0,56.0,3,1,1.0,1.0,8.0,not-outlier;
1786707,NOLITA, Home Sweet Home in NYC,unconfirmed,Cortney,Manhattan,Nolita,40.72095,-73.99401,False,strict,Entire home/apt,2009,717.0,143.0,4,2,2.0,1.0,154.0,not-outlier;
1787259,1-BDRM, Good Light, Fire-Escape, AC,unconfirmed,Jonny,Brooklyn,Crown Heights,40.67639,-73.96003,False,strict,Entire home/apt,2004,1079.0,216.0,5,3,3.0,1.0,400.0,not-outlier;
1787811,Apt Near Central Park & Columbia!,verified,Jeffrey,Manhattan,Upper West Side,40.79913,-73.96057,False,strict,Private room,2018,649.0,130.0,2,19,5.0,1.0,201.0,not-outlier;
1788364,Beautiful 4BR/4BA Home, Staten Island, NY City.,verified,Marina,Staten Island,Tottenville,40.50868,-74.23986,True,strict,Entire home/apt,2003,752.0,150.0,3,59,2.0,1.0,278.0,not-outlier;
1788916,East Village 1 Bedroom Apartment,unconfirmed,Jack,Manhattan,East Village,40.72389,-73.98934,False,flexible,Entire home/apt,2017,813.0,163.0,6,1,5.0,1.0,122.0,not-outlier;
1789468,Sweet Super Bowl Accomodations,unconfirmed,Gina,Manhattan,West Village,40.73727,-74.00213,False,strict,Entire home/apt,2009,502.0,100.0,5,1,2.0,1.0,297.0,not-outlier;
1790020,Homey Townhouse + PRIVATE Bathroom,unconfirmed,Chris & Don,Brooklyn,Cobble Hill,40.68648,-73.99257,False,moderate,Private room,2010,497.0,99.0,3,254,4.0,1.0,405.0,not-outlier;
1790573,Cozy E. Harlem Brownstone PH,unconfirmed,Diego,Manhattan,East Harlem,40.79512,-73.93182,False,flexible,Private room,2007,639.0,128.0,2,129,4.0,2.0,211.0,not-outlier;
1791125,INSANE NYC views! Live in the sky!,verified,Dee,Manhattan,Hell's Kitchen,40.76206,-73.9998,False,strict,Entire home/apt,2018,984.0,197.0,30,11,2.0,2.0,278.0,outlier;
1791677,Up Among the Trees 2,unconfirmed,Mateo And Anna,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95002,True,flexible,Entire home/apt,2007,742.0,148.0,20,32,1.0,1.0,386.0,outlier;
1792230,Central Park Luxury ( BEST DEAL ;),unconfirmed,Evan,Manhattan,Upper West Side,40.78455,-73.97352,False,flexible,Entire home/apt,2008,1152.0,230.0,5,8,1.0,3.0,333.0,not-outlier
1792782,Luxe Queen Size Bed*Cozy Elegance*Inwood Manhattan,unconfirmed,Grace,Manhattan,Inwood,40.87114,-73.91791,True,moderate,Private room,2015,754.0,151.0,2,261,5.0,1.0,292.0,not-outlier;
1793334,Loft Room in Heart of Williamsburg,verified,Ryan,Brooklyn,Williamsburg,40.71827,-73.96259,False,strict,Private room,2008,1160.0,232.0,2,3,2.0,1.0,285.0,not-outlier;
1793887,Enjoy and discover New York Citi,verified,Vadim,Staten Island,Tompkinsville,40.63358,-74.0833,False,strict,Private room,2015,247.0,49.0,2,23,2.0,2.0,345.0,not-outlier;
1794439,3 Bedroom 2.5  Bath Multilevel Home,unconfirmed,James,Manhattan,Harlem,40.82312,-73.94971,True,strict,Entire home/apt,2021,688.0,138.0,5,108,5.0,2.0,107.0,not-outlier;
1794991,Luxury Doorman Building! w/Pvt Bath,verified,Steven,Manhattan,Harlem,40.8224,-73.94358,True,strict,Private room,2010,1070.0,214.0,3,9,1.0,1.0,134.0,not-outlier;
